vid_id,ad_view
VID_10619,3500
VID_13580,3500
VID_13923,1593
VID_10723,3500
VID_15057,3500
VID_17841,1797
VID_22968,3500
VID_791,1493
VID_617,1825
VID_4383,1593
VID_23611,3500
VID_20396,1256
VID_2123,3500
VID_5815,3500
VID_3671,773
VID_802,3500
VID_17002,1403
VID_10565,924
VID_6828,1309
VID_6426,2083
VID_16005,1593
VID_8947,242
VID_149,1593
VID_9661,1188
VID_3674,1493
VID_9102,1593
VID_23375,1216
VID_6236,691
VID_9935,3500
VID_15403,1569
VID_2985,1448
VID_13620,3500
VID_2093,1951
VID_3067,1843
VID_6724,3500
VID_10706,3500
VID_12871,3500
VID_2523,1335
VID_17781,3500
VID_15348,528
VID_262,3500
VID_11547,1593
VID_1121,1593
VID_402,924
VID_8223,3794
VID_22197,3500
VID_10907,690
VID_7503,1593
VID_5978,3500
VID_5952,3500
VID_916,1593
VID_16769,2906
VID_2954,3500
VID_4046,1593
VID_17053,3500
VID_5404,2083
VID_7077,784
VID_84,783
VID_17087,916
VID_5579,1179
VID_14726,1188
VID_17621,1487
VID_5885,3468
VID_20203,1138
VID_7701,3500
VID_20099,1952
VID_3236,1207
VID_19013,2038
VID_21688,3500
VID_13544,1138
VID_15586,3500
VID_6249,702
VID_3969,996
VID_2728,1207
VID_12235,3500
VID_16067,1593
VID_15083,3500
VID_21143,1593
VID_7389,1386
VID_7405,1593
VID_19975,663
VID_13595,3500
VID_19444,1188
VID_17191,1201
VID_13991,1593
VID_12365,3500
VID_2629,3500
VID_9543,3500
VID_17398,1569
VID_16943,905
VID_3972,305
VID_18675,3246
VID_3624,1593
VID_5407,853
VID_15170,3500
VID_8886,635
VID_10579,1593
VID_6658,853
VID_22386,2214
VID_18513,1593
VID_19074,723
VID_8524,1593
VID_12135,1593
VID_1718,2327
VID_7412,1188
VID_8309,3500
VID_182,3500
VID_13436,1444
VID_16904,1188
VID_13214,3500
VID_294,1735
VID_8478,2364
VID_10481,924
VID_18958,1657
VID_12424,451
VID_9387,1593
VID_10460,1593
VID_7164,1865
VID_4706,1188
VID_14480,3008
VID_1446,1567
VID_1995,3500
VID_2425,1593
VID_22544,3500
VID_11975,1188
VID_675,528
VID_19755,1825
VID_10646,3500
VID_2549,1593
VID_5480,965
VID_4514,7707
VID_10899,784
VID_3573,1188
VID_5753,3246
VID_23596,1593
VID_16203,1892
VID_2463,2222
VID_21807,1593
VID_16103,1207
VID_21266,3500
VID_5365,784
VID_7497,1569
VID_13829,1138
VID_18382,1593
VID_5014,3246
VID_19879,1188
VID_20333,3794
VID_23578,1250
VID_2338,1188
VID_8743,1593
VID_15709,1825
VID_16774,3500
VID_2756,1398
VID_20158,1593
VID_15226,1824
VID_15620,3246
VID_15878,1138
VID_13221,1925
VID_9764,3500
VID_1130,3500
VID_13049,461
VID_1953,802
VID_10645,3500
VID_3810,3794
VID_3280,1593
VID_4655,3500
VID_20083,3500
VID_22404,1593
VID_2978,1188
VID_22782,1822
VID_18288,1892
VID_20440,1593
VID_6156,1593
VID_15748,552
VID_8635,3500
VID_23031,3500
VID_7806,1593
VID_11158,1593
VID_3708,1159
VID_21878,3500
VID_23630,3500
VID_13965,713
VID_21867,1593
VID_21630,3500
VID_10037,750
VID_5425,1593
VID_6579,786
VID_5783,1821
VID_19091,3794
VID_250,3500
VID_13899,1925
VID_20798,1593
VID_1969,1825
VID_4460,3500
VID_21761,1131
VID_13914,3500
VID_5083,1638
VID_12574,1984
VID_11835,2874
VID_16824,1188
VID_22797,1188
VID_7920,1593
VID_17282,1138
VID_16013,1593
VID_11445,285
VID_11855,1593
VID_11652,3500
VID_14294,2990
VID_4043,1188
VID_4360,2221
VID_9338,3500
VID_3401,446
VID_656,1825
VID_17280,1593
VID_1791,3500
VID_9731,3500
VID_16630,1797
VID_17694,1593
VID_14683,847
VID_1854,718
VID_2142,3500
VID_4338,3500
VID_17744,3794
VID_2867,1593
VID_20972,1593
VID_22792,2023
VID_4274,1747
VID_20146,1822
VID_18434,3794
VID_9708,3500
VID_5536,1188
VID_22983,1593
VID_17625,1583
VID_16869,1188
VID_22047,1823
VID_3140,1174
VID_3813,823
VID_3999,462
VID_20787,3500
VID_11409,1188
VID_20163,1188
VID_22369,674
VID_7500,1593
VID_7724,3500
VID_20622,1892
VID_18177,1593
VID_4787,1747
VID_2530,1461
VID_23542,1188
VID_6939,3794
VID_19746,1593
VID_19366,1593
VID_7090,1188
VID_12786,3500
VID_10466,1207
VID_21665,1593
VID_4258,1925
VID_19098,3500
VID_17372,3500
VID_19771,628
VID_1521,777
VID_19360,1188
VID_10218,3500
VID_4273,4800
VID_19121,3500
VID_4504,3500
VID_7872,1188
VID_8376,2083
VID_13006,1734
VID_9889,3500
VID_11601,1476
VID_12677,3500
VID_3941,2274
VID_14479,722
VID_10233,3500
VID_22319,3500
VID_6651,3365
VID_11533,1207
VID_8788,824
VID_21046,3500
VID_3618,1593
VID_7785,1593
VID_12889,3500
VID_15641,1593
VID_10320,723
VID_3075,1593
VID_10421,1593
VID_21437,7707
VID_3389,1593
VID_22527,1487
VID_476,1593
VID_6802,1174
VID_6450,1593
VID_10408,1387
VID_20323,3500
VID_19756,1593
VID_19544,1131
VID_29,3500
VID_15618,3500
VID_23702,1825
VID_15624,1593
VID_19539,1951
VID_9836,1925
VID_19666,3500
VID_6113,1158
VID_12918,3500
VID_20877,3500
VID_15887,3500
VID_8281,1593
VID_10546,1882
VID_16654,1188
VID_23331,2847
VID_13612,3500
VID_14676,3500
VID_10086,3500
VID_19352,1232
VID_10072,1426
VID_10685,3500
VID_11811,3500
VID_13370,1593
VID_15195,1339
VID_8548,3500
VID_20518,3500
VID_19090,1540
VID_6508,1410
VID_20863,486
VID_2418,1138
VID_17359,3500
VID_17189,2075
VID_20993,1593
VID_4455,1593
VID_6916,853
VID_6176,1387
VID_22038,1823
VID_21913,4213
VID_17024,924
VID_14160,3500
VID_19848,1188
VID_22308,1892
VID_15318,924
VID_15886,1593
VID_15011,1593
VID_8404,1593
VID_16132,3500
VID_9328,3500
VID_22524,1593
VID_3491,1593
VID_22120,2600
VID_14351,3500
VID_19686,6221
VID_14035,2373
VID_6583,691
VID_12274,1403
VID_12301,3500
VID_13408,1792
VID_21313,1188
VID_2367,1593
VID_14861,924
VID_9910,1593
VID_11639,1925
VID_19814,1188
VID_7534,1138
VID_22291,3500
VID_3744,3500
VID_7588,924
VID_12490,1593
VID_11462,3794
VID_7763,1188
VID_2775,1256
VID_16924,1403
VID_5175,3500
VID_18363,1487
VID_698,1593
VID_17321,914
VID_4651,1188
VID_9566,1713
VID_14177,3500
VID_12566,2082
VID_12354,1593
VID_6053,363
VID_23233,1593
VID_21906,6829
VID_1884,844
VID_3635,1207
VID_17160,783
VID_10798,3500
VID_1730,3500
VID_16601,847
VID_11310,1823
VID_17445,3500
VID_8479,3500
VID_13055,2083
VID_18835,3500
VID_13783,3500
VID_11737,1593
VID_48,3500
VID_16453,3500
VID_18302,1593
VID_4140,513
VID_2001,3500
VID_15636,1593
VID_14764,1174
VID_11110,5420
VID_13381,3500
VID_8468,3500
VID_11128,500
VID_3666,848
VID_18029,12608
VID_15330,3068
VID_3431,1843
VID_17766,1593
VID_22846,3500
VID_16463,1865
VID_21316,3500
VID_13310,1138
VID_8202,2083
VID_11210,1188
VID_14630,442
VID_22366,3500
VID_2253,3825
VID_4197,945
VID_21955,1269
VID_5113,1925
VID_5524,1188
VID_6349,3794
VID_21057,3500
VID_17348,1593
VID_5794,1925
VID_11215,1593
VID_2355,1593
VID_21793,1736
VID_6388,1147
VID_1393,1593
VID_17997,12608
VID_22688,1540
VID_4511,5904
VID_18605,3500
VID_2699,1593
VID_21101,1402
VID_19946,1159
VID_23078,4435
VID_2610,1901
VID_1859,1188
VID_3438,650
VID_17493,3500
VID_18444,1593
VID_23656,1593
VID_1534,2990
VID_19611,1825
VID_1915,1487
VID_350,3500
VID_7003,1593
VID_21006,2327
VID_11266,784
VID_9475,3500
VID_11371,1328
VID_17526,3500
VID_16317,3500
VID_1288,363
VID_6290,603
VID_11810,3500
VID_10363,305
VID_19805,1188
VID_23149,3045
VID_20139,3500
VID_12653,439
VID_23504,1593
VID_7720,3500
VID_19871,1188
VID_3364,1493
VID_21471,2182
VID_18057,1442
VID_8029,1177
VID_23746,1593
VID_1318,7707
VID_1237,1593
VID_12081,432
VID_9786,3500
VID_16920,1593
VID_6533,1130
VID_6137,595
VID_16261,1188
VID_15307,3500
VID_4312,4800
VID_3133,1593
VID_19877,1593
VID_9875,3500
VID_14567,3500
VID_6408,951
VID_9941,3500
VID_8735,1593
VID_14373,3500
VID_1206,1190
VID_13749,1188
VID_1832,1823
VID_18021,1410
VID_11418,3500
VID_9425,674
VID_4547,3500
VID_14830,1593
VID_14790,3500
VID_8135,1593
VID_14495,3500
VID_20656,991
VID_12536,1593
VID_3827,550
VID_16216,1593
VID_19271,3500
VID_14561,1593
VID_8007,3123
VID_7146,1188
VID_10217,3500
VID_829,3500
VID_15473,1593
VID_11235,783
VID_7980,3500
VID_17478,802
VID_15769,847
VID_10817,1593
VID_18668,1335
VID_14181,3500
VID_5463,829
VID_14925,361
VID_6009,625
VID_1866,1409
VID_2884,1593
VID_14846,3500
VID_21587,576
VID_2516,1138
VID_16816,1188
VID_3317,1593
VID_7158,2906
VID_20684,783
VID_20778,3500
VID_16845,1188
VID_15126,1188
VID_375,2669
VID_15560,1388
VID_7149,3500
VID_13632,3500
VID_11069,3817
VID_22745,3500
VID_22478,1593
VID_1479,1593
VID_17569,2075
VID_13769,3794
VID_8916,7707
VID_23544,1208
VID_3163,583
VID_9516,3500
VID_12250,3500
VID_3682,2413
VID_17864,3500
VID_13035,1593
VID_9236,3500
VID_12820,3500
VID_6561,1188
VID_23555,1589
VID_4767,3500
VID_3419,1387
VID_6766,4435
VID_21078,974
VID_4021,1117
VID_3228,1593
VID_21247,3500
VID_10223,3500
VID_21180,1134
VID_22032,3500
VID_21329,369
VID_8011,1901
VID_22770,3794
VID_15059,3500
VID_19257,1593
VID_185,3500
VID_16802,1188
VID_17286,783
VID_2703,3500
VID_13671,3500
VID_15125,2270
VID_10389,1099
VID_22094,3500
VID_9569,3500
VID_22338,750
VID_19116,3500
VID_6127,1593
VID_21196,3500
VID_17866,1256
VID_9645,3500
VID_20530,3500
VID_13015,3500
VID_13441,590
VID_17355,3500
VID_11003,1873
VID_17352,3500
VID_6990,1593
VID_16152,718
VID_12898,1795
VID_10309,1207
VID_15334,779
VID_8787,3500
VID_13369,3500
VID_13890,3500
VID_16104,1116
VID_14844,3500
VID_11280,3500
VID_13290,1593
VID_7508,779
VID_15814,1593
VID_23261,1188
VID_12177,1593
VID_16219,349
VID_20029,1256
VID_18308,2012
VID_6616,1188
VID_7179,3634
VID_6229,1843
VID_19741,1593
VID_5039,3500
VID_7367,1657
VID_13183,3500
VID_1833,1131
VID_4245,3500
VID_21702,1188
VID_4192,1593
VID_17959,1761
VID_5387,1593
VID_9648,1207
VID_17540,1825
VID_7064,1593
VID_1044,12608
VID_16251,1188
VID_2860,3500
VID_1119,7707
VID_18939,2009
VID_21036,3500
VID_10672,3500
VID_10391,1207
VID_17485,2847
VID_9306,3500
VID_819,2847
VID_19915,3500
VID_9189,3500
VID_13475,1207
VID_3698,1219
VID_11842,1589
VID_2057,6829
VID_10444,1159
VID_12534,1593
VID_14143,3500
VID_5637,1204
VID_8689,1569
VID_10135,722
VID_1726,1657
VID_14122,575
VID_14080,5100
VID_20129,3500
VID_19564,1555
VID_7206,3500
VID_2488,1207
VID_12342,1294
VID_849,728
VID_11976,791
VID_9936,1925
VID_6119,1207
VID_23735,989
VID_6900,786
VID_8143,924
VID_23689,1188
VID_10727,3500
VID_13319,3500
VID_11538,1188
VID_23606,1593
VID_16780,822
VID_16704,691
VID_17689,1593
VID_13997,1207
VID_23252,3500
VID_2316,1593
VID_7160,737
VID_20175,1593
VID_23646,3794
VID_6348,1188
VID_2251,3500
VID_12654,388
VID_22706,2970
VID_14796,3500
VID_51,902
VID_973,924
VID_16241,501
VID_12269,1593
VID_19867,1593
VID_3289,908
VID_18656,1224
VID_7118,1138
VID_23420,1593
VID_16163,1138
VID_15300,1825
VID_18321,1625
VID_19595,3500
VID_17240,3500
VID_7385,15424
VID_18598,3500
VID_10879,3500
VID_14115,1117
VID_21427,2300
VID_3758,3500
VID_3321,1593
VID_6045,902
VID_20661,1212
VID_8711,1188
VID_18750,3500
VID_2458,1825
VID_5620,1138
VID_6824,1442
VID_22940,1657
VID_6425,1250
VID_17903,824
VID_14416,1593
VID_2265,3500
VID_16740,590
VID_17291,2270
VID_14944,3500
VID_13823,1442
VID_18886,1593
VID_12117,1309
VID_9560,3500
VID_8351,1448
VID_10423,1215
VID_1428,1593
VID_9201,1093
VID_20259,3500
VID_6723,1825
VID_14005,1823
VID_2982,3500
VID_16262,3500
VID_23535,1593
VID_1170,3419
VID_3334,352
VID_240,3500
VID_11826,1016
VID_21086,3500
VID_19131,1593
VID_4413,1593
VID_18430,3500
VID_3705,1376
VID_1788,3500
VID_12413,1219
VID_18749,3500
VID_16182,745
VID_1103,5043
VID_21448,1925
VID_1015,495
VID_16883,1188
VID_7406,1138
VID_22175,1593
VID_205,3500
VID_3848,1657
VID_16058,1593
VID_3370,829
VID_2145,3500
VID_6743,3500
VID_5430,1593
VID_18043,12608
VID_6515,1593
VID_18544,3500
VID_21075,1925
VID_10220,3500
VID_17715,3500
VID_125,784
VID_19772,1272
VID_20878,2957
VID_11965,1593
VID_23718,2274
VID_15547,1398
VID_18641,1335
VID_20070,987
VID_12694,3500
VID_19989,1593
VID_5880,4048
VID_18755,3500
VID_10949,3500
VID_1905,364
VID_299,462
VID_10501,924
VID_11485,414
VID_130,1256
VID_10001,1207
VID_1636,1256
VID_318,914
VID_2602,1593
VID_2931,3500
VID_5852,1823
VID_8176,1593
VID_6542,3365
VID_17319,1975
VID_20087,6906
VID_507,1016
VID_11894,1095
VID_19732,3500
VID_5818,4346
VID_22864,1192
VID_8551,1593
VID_5465,1593
VID_20524,1593
VID_12829,3500
VID_3114,2041
VID_7754,1593
VID_3466,2459
VID_13560,6906
VID_12048,3500
VID_16210,647
VID_19455,1398
VID_16049,1593
VID_19659,3500
VID_19451,1212
VID_14956,1865
VID_13957,1593
VID_12402,1188
VID_18369,1747
VID_7985,3500
VID_16796,1188
VID_2746,3500
VID_10415,2083
VID_16194,356
VID_23129,2532
VID_516,924
VID_17525,3500
VID_17972,3365
VID_7927,3500
VID_2944,3500
VID_8195,446
VID_18973,924
VID_5849,1914
VID_8494,1188
